-8.158936980180442333e-04,-5.047171725891530514e-04,-2.924154687207192183e-04,-2.520901616662740707e-04,-9.825559100136160851e-04,-6.984799983911216259e-04,-1.555971917696297169e-03,-1.036925823427736759e-03,-9.322782862000167370e-04,-1.895855064503848553e-03,-2.058373065665364265e-03,-1.741994521580636501e-03,-1.650398597121238708e-03,-1.732256263494491577e-03,-1.510993810370564461e-03,-1.349509111605584621e-03,-1.558405230753123760e-03,-1.260493532754480839e-03,-1.038438058458268642e-03,-9.189935517497360706e-04,-1.198888057842850685e-03,-9.476506966166198254e-04,-1.838922384195029736e-03,-1.983628375455737114e-03,-1.750348485074937344e-03,-2.203594922320917249e-04,6.990246474742889404e-04,-8.303344366140663624e-04,-1.741923741064965725e-03,-3.595133079215884209e-03,-1.986938063055276871e-03,-1.221601734869182110e-03,-2.461509080603718758e-03,-3.241188824176788330e-04,2.088373154401779175e-01,7.492206692695617676e-01,7.661086916923522949e-01,7.571131587028503418e-01,7.679106593132019043e-01,7.777422666549682617e-01,7.674527168273925781e-01,7.825843095779418945e-01,7.699680328369140625e-01,7.055109739303588867e-01,5.968499779701232910e-01,4.616166055202484131e-01,3.063063323497772217e-01,2.272342741489410400e-01,1.351571530103683472e-01,7.570753991603851318e-02,3.137948736548423767e-02,1.766537129878997803e-02,-1.809880195651203394e-04,-5.850878544151782990e-03,4.925124347209930420e-03,1.473902910947799683e-02,-1.526216394267976284e-03,-5.094965454190969467e-03,-4.396617587190121412e-04,-1.089072204194962978e-03,2.926506102085113525e-03,-4.417520947754383087e-03,2.458764240145683289e-03,2.151701599359512329e-03,-4.550527315586805344e-03,4.339409060776233673e-03,4.514606669545173645e-03,-2.590253949165344238e-03,-3.425329923629760742e-04,-9.544238564558327198e-04,-1.860973425209522247e-03,-5.308095715008676052e-04,-1.091968268156051636e-03,-1.201008097268640995e-03,-3.399265231564640999e-03,-9.313022601418197155e-04,-7.974423351697623730e-04,-2.836167986970394850e-04,6.016343832015991211e-04,-7.877602474763989449e-04,-2.421458950266242027e-03,-1.472974196076393127e-03,-2.854669233784079552e-03,-2.974309492856264114e-03,-1.509962021373212337e-03,-1.190766924992203712e-03,-8.130567148327827454e-04,-3.665802942123264074e-04,7.682759314775466919e-05,7.130792364478111267e-04,-7.045125821605324745e-04,-1.263354904949665070e-03,-8.529534679837524891e-04,-6.696271593682467937e-04,-7.162002730183303356e-04,-1.095134182833135128e-03
-1.137723447754979134e-03,-5.903788260184228420e-04,-7.510028663091361523e-04,-7.806405192241072655e-04,-1.284905942156910896e-03,-1.261116238310933113e-03,-1.669161254540085793e-03,-1.138011226430535316e-03,-1.025915727950632572e-03,-1.589443185366690159e-03,-1.630621380172669888e-03,-1.282670767977833748e-03,-1.561861135996878147e-03,-1.837653690017759800e-03,-1.630730577744543552e-03,-1.668043085373938084e-03,-3.019755007699131966e-03,-2.699876436963677406e-03,-2.293015597388148308e-03,-2.202833071351051331e-03,-2.163128228858113289e-03,-9.176572784781455994e-04,-1.065595308318734169e-03,-7.332291570492088795e-04,-5.502455169335007668e-04,-1.363024202873930335e-04,-2.803541792673058808e-05,-2.539137494750320911e-04,-6.855348474346101284e-04,-2.312116790562868118e-03,-1.228141016326844692e-03,-3.575208131223917007e-03,-2.565403701737523079e-03,2.425845526158809662e-02,7.385925054550170898e-01,7.381911873817443848e-01,7.556586265563964844e-01,7.604790925979614258e-01,7.419197559356689453e-01,7.619085311889648438e-01,7.469369173049926758e-01,7.618774175643920898e-01,7.614256143569946289e-01,7.102346420288085938e-01,2.309845536947250366e-01,1.241038441658020020e-01,1.112001240253448486e-01,2.353255450725555420e-02,2.267317473888397217e-02,-3.985345538239926100e-04,4.205152392387390137e-03,5.738891661167144775e-03,-4.316657723393291235e-04,-2.582514425739645958e-03,-2.139675663784146309e-03,-3.746479924302548170e-04,-5.334291607141494751e-03,-3.685753792524337769e-03,-1.177489757537841797e-03,-1.090982579626142979e-03,-1.050253282301127911e-03,-2.014437457546591759e-03,-2.805709955282509327e-04,-1.549347536638379097e-03,-4.712936934083700180e-03,-3.643976990133523941e-03,-2.314459532499313354e-03,-9.168684482574462891e-04,-7.154387421905994415e-03,-1.991632627323269844e-03,-4.392374772578477859e-03,-5.685528740286827087e-03,-2.206837525591254234e-03,-3.547218395397067070e-03,7.544932886958122253e-04,-2.987970830872654915e-03,-1.208003610372543335e-03,-3.630985273048281670e-03,-1.112692058086395264e-03,-1.715928898192942142e-03,-4.466295707970857620e-03,-2.561889821663498878e-03,-3.595771035179495811e-03,-3.641549963504076004e-03,-7.556105265393853188e-04,-5.682725459337234497e-04,-1.512553426437079906e-03,-7.476970786228775978e-04,4.107691347599029541e-05,1.954967156052589417e-04,-7.029773551039397717e-04,-7.127757999114692211e-04,-2.554946986492723227e-04,-5.101966089569032192e-04,-5.558817065320909023e-04,-1.368733210256323218e-04
-2.987492771353572607e-04,-1.165631256299093366e-04,-1.775805867509916425e-04,-2.798582427203655243e-04,-5.392562597990036011e-04,-6.378534599207341671e-04,-1.280396827496588230e-03,-8.939580293372273445e-04,-6.985187646932899952e-04,-8.491154876537621021e-04,-7.591955363750457764e-04,-7.773019606247544289e-04,-7.622465491294860840e-04,-6.600208580493927002e-04,-9.115092689171433449e-04,-1.102738897316157818e-03,-2.008123788982629776e-03,-1.470555434934794903e-03,-1.107847667299211025e-03,-1.330121769569814205e-03,-1.913303160108625889e-03,-4.323953762650489807e-04,-1.293111563427373767e-04,-7.608142186654731631e-05,-9.535271965432912111e-05,2.223502844572067261e-03,4.330024123191833496e-03,-3.862935991492122412e-04,-2.366383094340562820e-03,-3.859304357320070267e-03,-1.603137789061293006e-04,-7.580369710922241211e-04,-1.503745093941688538e-03,-1.827234053052961826e-03,1.601215451955795288e-01,7.825771570205688477e-01,7.653238177299499512e-01,7.964760661125183105e-01,7.806897163391113281e-01,7.643413543701171875e-01,7.662146091461181641e-01,7.325555086135864258e-01,6.364104747772216797e-01,1.834373772144317627e-01,7.959392666816711426e-02,1.010515242815017700e-01,2.512622438371181488e-02,6.588399410247802734e-03,7.181152701377868652e-03,2.869985997676849365e-03,-1.704418682493269444e-03,-1.265208469703793526e-03,-6.680786464130505919e-05,-2.771289786323904991e-03,-2.009241376072168350e-03,-3.854696406051516533e-03,-3.919813781976699829e-03,2.867240458726882935e-03,-1.056936453096568584e-03,4.547938704490661621e-03,-7.846445078030228615e-04,-7.837116718292236328e-04,-5.237624282017350197e-04,1.772701740264892578e-03,-8.724562940187752247e-04,-5.035076173953711987e-04,5.252944305539131165e-03,-1.612842170288786292e-04,-3.290891763754189014e-04,6.992235779762268066e-03,-3.618531394749879837e-03,-1.941191381774842739e-03,-3.120411187410354614e-03,3.659566864371299744e-04,-2.032031537964940071e-03,-1.609190716408193111e-03,2.477895468473434448e-03,-2.270251570735126734e-04,-1.010612468235194683e-03,-2.723056786635424942e-05,-6.707338616251945496e-04,-1.093132304958999157e-03,-3.492487594485282898e-04,-4.520986403804272413e-04,-2.529267221689224243e-04,2.782512456178665161e-05,7.325224578380584717e-04,2.911137416958808899e-04,4.932656884193420410e-04,-3.469831426627933979e-04,-3.202153311576694250e-04,-4.829864192288368940e-04,-2.873927005566656590e-04,-2.595445257611572742e-04,-1.586154103279113770e-04,3.625024110078811646e-04
-6.428644410334527493e-04,-1.326615310972556472e-04,-1.186211244203150272e-03,-1.187661313451826572e-03,-1.238069613464176655e-03,-5.714742001146078110e-04,-1.324196346104145050e-03,-9.276734781451523304e-04,-2.116866380674764514e-04,-1.428987889084964991e-04,-1.240816054632887244e-04,5.487836897373199463e-04,3.839638084173202515e-04,-2.774465829133987427e-04,-5.087081226520240307e-04,-4.172410990577191114e-04,-1.056638080626726151e-03,-5.986762116663157940e-04,-7.302928133867681026e-04,-1.172269345261156559e-03,-2.654622541740536690e-03,-1.173235359601676464e-03,-8.054198697209358215e-04,-5.639921873807907104e-04,-4.920653882436454296e-04,4.603061825037002563e-04,2.668589353561401367e-03,-1.349285244941711426e-03,-3.424335969612002373e-03,-3.839453449472784996e-03,-9.261403465643525124e-04,-3.509148882585577667e-05,-7.971871527843177319e-04,-2.960386918857693672e-03,1.505045220255851746e-03,7.431485056877136230e-01,7.669906020164489746e-01,7.739095091819763184e-01,7.823718786239624023e-01,7.703146338462829590e-01,7.721762657165527344e-01,6.969394683837890625e-01,1.862080693244934082e-01,1.497512906789779663e-01,7.149213552474975586e-02,4.688825085759162903e-02,1.591086946427822113e-02,1.109269261360168457e-02,-1.086020492948591709e-03,-1.475691824452951550e-04,-1.318366848863661289e-03,-8.264556527137756348e-04,1.535542309284210205e-03,-1.321882009506225586e-03,2.263680100440979004e-03,-4.925176501274108887e-03,-9.709551814012229443e-04,-2.730302512645721436e-04,2.089142799377441406e-05,5.051791667938232422e-04,-1.167586422525346279e-03,-1.035299967043101788e-03,-6.421938887797296047e-04,-1.404219190590083599e-03,-1.095250248908996582e-03,1.468054018914699554e-03,-1.429115305654704571e-03,-1.378259039483964443e-03,-2.620101149659603834e-04,1.074761152267456055e-03,-1.714376732707023621e-03,-1.387576456181704998e-03,-2.256120089441537857e-03,-1.977646257728338242e-03,-3.403307637199759483e-03,-1.167962560430169106e-03,-5.631208769045770168e-04,3.554113209247589111e-03,-1.864419202320277691e-03,-1.177101279608905315e-03,-5.901284748688340187e-04,-1.115719671361148357e-03,-1.715301536023616791e-03,-2.625981345772743225e-03,-2.112273359671235085e-03,-2.396043157204985619e-03,-1.446766662411391735e-03,-6.664888933300971985e-04,-2.594920806586742401e-04,-3.037788846995681524e-04,8.317492902278900146e-04,8.696084842085838318e-05,8.830334991216659546e-04,3.367103636264801025e-05,1.416322775185108185e-04,8.497573435306549072e-05
-6.838481640443205833e-04,-2.341008803341537714e-04,-1.235403004102408886e-03,-1.237156102433800697e-03,-1.124108559451997280e-03,-4.323631001170724630e-04,-1.018251758068799973e-03,-5.981646827422082424e-04,-7.879194163251668215e-05,-1.333642721874639392e-04,-1.234851806657388806e-04,6.084535270929336548e-04,3.196429461240768433e-04,-2.067171008093282580e-04,-4.232469946146011353e-04,-2.079226105706766248e-04,-5.352630396373569965e-04,-1.271330984309315681e-04,-3.350591578055173159e-04,-8.003400871530175209e-04,-2.232800005003809929e-03,-1.001511351205408573e-03,-7.461031782440841198e-04,-4.025051312055438757e-04,-3.546981315594166517e-04,-2.887248956540133804e-05,7.843747735023498535e-04,-2.060713246464729309e-03,-3.926801029592752457e-03,-4.337002988904714584e-03,-1.478548394516110420e-03,-7.507562986575067043e-04,-4.098970384802669287e-04,-1.953084836713969707e-03,-5.782317603006958961e-04,5.076333284378051758e-01,7.810327410697937012e-01,7.792847752571105957e-01,7.830675244331359863e-01,7.802930474281311035e-01,7.675585746765136719e-01,7.000775337219238281e-01,2.039332240819931030e-01,1.738450527191162109e-01,8.514171838760375977e-02,5.333493649959564209e-02,1.881536841392517090e-02,1.749426126480102539e-02,-8.132189395837485790e-04,1.468837261199951172e-03,-2.671256697794888169e-05,9.134113788604736328e-04,4.168018698692321777e-03,-6.514847627840936184e-04,5.454041063785552979e-03,-3.644210053607821465e-03,5.606040358543395996e-04,-9.753309423103928566e-04,-7.316917181015014648e-04,-4.515945911407470703e-04,-2.679079771041870117e-04,-3.240227815695106983e-04,-4.449874104466289282e-04,-9.783611167222261429e-04,-9.883262682706117630e-04,-3.721159009728580713e-04,-1.701425760984420776e-03,-1.768115209415555000e-03,-6.752312037860974669e-05,3.822848200798034668e-03,-2.635357901453971863e-03,-6.496589630842208862e-04,-2.547942800447344780e-03,-1.648683683015406132e-03,-2.395406365394592285e-03,-1.525724190287292004e-03,-1.419974840246140957e-03,4.733949899673461914e-04,-2.304609864950180054e-03,-1.160355517640709877e-03,-3.195142489857971668e-04,-1.094328472390770912e-03,-1.788110472261905670e-03,-3.124870825558900833e-03,-2.534535713493824005e-03,-2.803970128297805786e-03,-1.931085600517690182e-03,-9.118215530179440975e-04,-2.377891069045290351e-04,-2.843961992766708136e-04,8.674878627061843872e-04,-8.827746205497533083e-05,4.816278815269470215e-04,4.182150587439537048e-04,2.306257374584674835e-04,-2.056373341474682093e-04
-9.901432786136865616e-04,-6.753522320650517941e-04,-8.528869948349893093e-04,-8.473607013002038002e-04,-1.258037984371185303e-03,-9.415732929483056068e-04,-1.355613931082189083e-03,-8.773563313297927380e-04,-6.436191615648567677e-04,-1.656465232372283936e-03,-1.743007102049887180e-03,-1.415972830727696419e-03,-1.272831112146377563e-03,-1.578040770255029202e-03,-1.462638727389276028e-03,-1.095803454518318176e-03,-1.074379659257829189e-03,-6.670338916592299938e-04,-2.060801489278674126e-04,-1.123625770560465753e-04,-6.088738446123898029e-04,-4.725661128759384155e-04,-1.272942754440009594e-03,-1.252369256690144539e-03,-1.083435490727424622e-03,-4.415232688188552856e-04,1.634880900382995605e-04,-8.329825359396636486e-04,-1.918898196890950203e-03,-3.742477623745799065e-03,-6.958678713999688625e-04,-9.087182697840034962e-04,-3.572449204511940479e-04,-1.036876463331282139e-03,-1.370608457364141941e-03,7.482554316520690918e-01,7.719476819038391113e-01,7.643616795539855957e-01,7.508038282394409180e-01,7.638001441955566406e-01,7.570301294326782227e-01,7.671606540679931641e-01,7.592116594314575195e-01,7.106962203979492188e-01,3.583279550075531006e-01,2.447007894515991211e-01,2.033574134111404419e-01,1.281083822250366211e-01,7.925356179475784302e-02,3.731396794319152832e-02,1.415325328707695007e-02,1.561315357685089111e-02,9.266257286071777344e-03,4.643946886062622070e-04,3.795668482780456543e-03,2.042352035641670227e-02,-1.762848347425460815e-03,-1.710430602543056011e-03,2.214312553405761719e-04,2.086549997329711914e-03,-1.308600651100277901e-03,-3.139692591503262520e-03,-1.941192895174026489e-04,7.206942886114120483e-03,-1.525786588899791241e-03,-1.718707731924951077e-03,4.276756197214126587e-03,-3.062546311412006617e-04,5.096942186355590820e-04,-3.305315913166850805e-04,-2.580283675342798233e-03,-3.069752827286720276e-03,-2.731874585151672363e-03,-2.485308563336730003e-03,-8.129932102747261524e-04,5.398509092628955841e-03,4.068810492753982544e-03,2.989545464515686035e-03,-3.926865756511688232e-04,-6.938577862456440926e-04,-1.386326155625283718e-03,-9.899408323690295219e-04,-2.546259667724370956e-03,-3.649103222414851189e-03,-3.145264927297830582e-03,-3.552722278982400894e-03,-3.091666614636778831e-03,-1.831193687394261360e-03,-6.849450292065739632e-04,-4.226531891617923975e-04,-5.994167295284569263e-04,-8.741500205360352993e-04,-4.534231557045131922e-04,-5.358741036616265774e-04,-5.649653612636029720e-04,-7.439038017764687538e-04
-2.537467051297426224e-03,-1.018227310851216316e-03,-5.228353547863662243e-04,-4.296287952456623316e-04,-1.510572968982160091e-03,-1.244620303623378277e-03,-2.660704310983419418e-03,-2.067923778668045998e-03,-6.284969276748597622e-04,3.758650273084640503e-04,-1.118625397793948650e-03,-1.632191269891336560e-04,3.734884783625602722e-03,3.566814586520195007e-03,-1.086232136003673077e-03,-6.691221497021615505e-04,-9.285236592404544353e-04,-1.719619380310177803e-03,-2.375590382143855095e-03,-2.663308521732687950e-03,-1.441817265003919601e-03,-5.579273682087659836e-03,-7.753501180559396744e-03,-6.429633591324090958e-03,-7.579044438898563385e-03,-1.293899491429328918e-03,-7.112239487469196320e-03,-4.681922029703855515e-03,1.983291357755661011e-01,5.241841077804565430e-01,7.594909667968750000e-01,7.934991717338562012e-01,6.458477377891540527e-01,7.366482615470886230e-01,7.115502953529357910e-01,7.290531396865844727e-01,7.436271309852600098e-01,7.499498724937438965e-01,7.328802943229675293e-01,7.494006156921386719e-01,6.951215267181396484e-01,7.824419736862182617e-01,8.176916837692260742e-01,7.684789896011352539e-01,7.701817750930786133e-01,7.243978977203369141e-01,7.413161993026733398e-01,6.685842275619506836e-01,5.187988877296447754e-01,6.121593713760375977e-02,6.401453912258148193e-02,1.034224554896354675e-01,7.462833821773529053e-02,5.441872403025627136e-02,8.192367106676101685e-02,3.771455585956573486e-02,1.743864715099334717e-01,6.633705645799636841e-02,-2.403913997113704681e-02,-1.091527100652456284e-02,3.276817500591278076e-02,5.684733390808105469e-03,5.290651321411132812e-02,3.640320524573326111e-02,-2.554025501012802124e-03,9.989553131163120270e-03,-3.376368433237075806e-03,-5.783906672149896622e-03,-4.907477181404829025e-03,2.186670899391174316e-03,-1.424092240631580353e-02,-5.277773365378379822e-03,-4.207659512758255005e-03,-1.402117544785141945e-03,1.386245992034673691e-02,-7.026833482086658478e-03,2.330452390015125275e-02,2.062701433897018433e-02,-9.239975363016128540e-03,-9.382649324834346771e-03,-3.599005285650491714e-03,1.468643452972173691e-02,6.662617437541484833e-03,1.196106895804405212e-03,-2.677643788047134876e-04,-4.771008098032325506e-04,-6.036311606294475496e-05,5.115886218845844269e-03,2.257788553833961487e-02,2.233125083148479462e-02,1.309620030224323273e-02,5.966543685644865036e-03,8.196521550416946411e-03,-2.152045490220189095e-03,-2.948014531284570694e-03,-1.898373127914965153e-03
-1.707477378658950329e-03,-9.983761701732873917e-04,-7.438401225954294205e-04,-6.645733956247568130e-04,-1.592523069120943546e-03,-1.386068644933402538e-03,-2.476216759532690048e-03,-2.063103485852479935e-03,-1.619789982214570045e-03,1.053946092724800110e-03,7.033534348011016846e-04,-5.404464900493621826e-05,-1.109611257561482489e-04,3.866296261548995972e-03,4.486302845180034637e-03,2.190347760915756226e-03,-2.334821270778775215e-03,-2.389568369835615158e-03,-1.861003460362553596e-03,-2.405804116278886795e-03,-2.028427319601178169e-03,-2.719426702242344618e-04,-5.231138202361762524e-04,-6.153274443931877613e-04,-9.724728879518806934e-04,-3.298416850157082081e-04,-1.528717548353597522e-04,-4.227725730743259192e-04,-6.497628783108666539e-05,2.094612689688801765e-03,-1.323722302913665771e-03,-1.841323100961744785e-03,-4.376053984742611647e-04,3.273822367191314697e-04,-5.689002573490142822e-04,8.202791213989257812e-04,-5.034962203353643417e-03,7.540379762649536133e-01,7.724857330322265625e-01,7.781643867492675781e-01,7.836806774139404297e-01,7.837836742401123047e-01,7.730203866958618164e-01,7.792331576347351074e-01,7.773669362068176270e-01,4.752389788627624512e-01,-5.947425495833158493e-03,-8.638164959847927094e-03,-4.129603505134582520e-03,-1.665031886659562588e-03,-1.101752393878996372e-03,1.448385417461395264e-03,-5.403906106948852539e-04,-2.221633447334170341e-03,-4.399548750370740891e-03,-4.053841810673475266e-03,-2.898460021242499352e-03,1.503698527812957764e-03,-2.631187380757182837e-04,3.196291625499725342e-03,2.657987177371978760e-03,1.160293817520141602e-03,-2.442245604470372200e-03,-2.517232438549399376e-03,-9.739481029100716114e-04,-3.310230327770113945e-03,-1.242095953784883022e-03,-1.187503337860107422e-03,-3.420084714889526367e-03,-8.403211832046508789e-04,-1.504248357377946377e-03,-4.410363908391445875e-04,-4.087701381649821997e-04,-1.003068871796131134e-03,8.361712098121643066e-04,-4.393966810312122107e-04,3.265567123889923096e-03,4.132926464080810547e-03,4.902370274066925049e-04,-2.785186981782317162e-03,-2.769077895209193230e-03,-2.038504695519804955e-03,-1.766234519891440868e-03,-1.443122746422886848e-03,-1.641948358155786991e-03,-1.239223405718803406e-03,-5.767658585682511330e-04,-2.095066010951995850e-04,-2.087135799229145050e-04,-8.510091574862599373e-04,9.287921711802482605e-04,-3.312730405014008284e-04,-6.975228898227214813e-04,-1.012317137792706490e-03,-1.011477666907012463e-03,-1.570446300320327282e-03
-4.976047202944755554e-04,1.176477177068591118e-03,3.553862450644373894e-03,3.729963907971978188e-03,5.342937074601650238e-04,-4.406180232763290405e-05,-6.665186956524848938e-04,-3.227519919164478779e-04,-1.848876563599333167e-04,-7.593590999022126198e-04,-7.197387749329209328e-04,-9.642496588639914989e-04,-6.859388086013495922e-04,-6.934489938430488110e-04,-4.826504737138748169e-04,-4.540812224149703979e-04,-1.421733526512980461e-03,-1.503321342170238495e-03,-1.687095849774777889e-03,-1.739269122481346130e-03,-1.390390913002192974e-03,-8.083531865850090981e-04,-3.739334642887115479e-04,-3.573680296540260315e-04,-2.240270405309274793e-04,1.397710293531417847e-03,1.187337562441825867e-03,4.111807793378829956e-04,-1.211555092595517635e-03,-6.705598207190632820e-04,-6.788998725824058056e-04,-1.377529697492718697e-03,-2.534845145419239998e-03,-2.191692619817331433e-04,-2.277093008160591125e-03,-7.425073534250259399e-03,-5.511589348316192627e-03,1.234807074069976807e-03,8.449494838714599609e-02,7.702645659446716309e-01,7.774412631988525391e-01,7.657437324523925781e-01,7.523006200790405273e-01,7.050659656524658203e-01,6.296151280403137207e-01,4.098747968673706055e-01,1.707244813442230225e-01,1.926236599683761597e-01,7.528939843177795410e-02,3.298895806074142456e-02,-2.039563609287142754e-03,-6.849152036011219025e-03,-3.768552793189883232e-03,-6.070611067116260529e-03,6.090685725212097168e-03,-2.406373620033264160e-03,-1.718045095913112164e-03,-1.770745962858200073e-03,-6.690308451652526855e-03,-2.542695496231317520e-03,-3.417627653107047081e-03,-2.188924001529812813e-03,3.124859184026718140e-03,-2.039397601038217545e-03,-2.690240798983722925e-04,-2.178798662498593330e-03,-3.083440009504556656e-03,-5.540093872696161270e-03,-5.121082067489624023e-03,-1.266375184059143066e-03,-3.916636575013399124e-03,-1.906248158775269985e-03,-2.709832740947604179e-03,-1.772950403392314911e-03,-5.263587459921836853e-03,-3.576731774955987930e-03,-1.007724553346633911e-03,-1.242369471583515406e-04,-4.387877997942268848e-04,-6.429274566471576691e-03,-2.141412114724516869e-03,-5.474785808473825455e-03,-4.861106630414724350e-03,-5.493292119354009628e-03,-2.195406472310423851e-03,-7.873133872635662556e-04,-8.368775597773492336e-04,1.550297252833843231e-03,6.506089121103286743e-04,1.697307452559471130e-04,-6.849654164398089051e-05,-6.110246176831424236e-04,-2.933829673565924168e-04,4.139430820941925049e-04,1.978385262191295624e-04,-2.516903041396290064e-04
-1.092154532670974731e-03,-4.654166696127504110e-04,-8.258878369815647602e-04,-8.012736216187477112e-04,-1.799210323952138424e-03,-1.684979186393320560e-03,-3.032451029866933823e-03,-2.425028476864099503e-03,-1.446463749743998051e-03,-9.575337026035413146e-05,-2.284273505210876465e-04,-9.438581764698028564e-05,-3.779470862355083227e-04,9.273178875446319580e-04,2.582339569926261902e-03,-1.501519291196018457e-04,-3.996271174401044846e-03,-3.750243922695517540e-03,-2.896720077842473984e-03,-3.446216229349374771e-03,-3.151564626023173332e-03,-1.251151436008512974e-03,-1.195479766465723515e-03,-1.615496352314949036e-03,-1.357411616481840611e-03,1.349532976746559143e-03,4.923442378640174866e-03,2.850098535418510437e-03,-9.242589585483074188e-04,-1.568614388816058636e-03,8.295530453324317932e-03,-9.547310881316661835e-03,-1.838153228163719177e-03,5.437923669815063477e-01,7.273732423782348633e-01,7.514634728431701660e-01,7.448993325233459473e-01,7.682047486305236816e-01,7.537677884101867676e-01,7.627458572387695312e-01,7.656185626983642578e-01,7.685965299606323242e-01,7.705694437026977539e-01,7.719622850418090820e-01,7.551749348640441895e-01,7.362686991691589355e-01,3.551619350910186768e-01,8.645586669445037842e-02,7.765335589647293091e-02,4.639975726604461670e-02,2.667939662933349609e-02,1.229203492403030396e-02,3.329440951347351074e-03,4.134297370910644531e-03,-4.859224136453121901e-04,-1.600682735443115234e-04,-1.786372042261064053e-03,5.798533558845520020e-03,-2.948591252788901329e-03,3.844372928142547607e-03,-9.914682013913989067e-04,7.123365998268127441e-03,-1.625982346013188362e-03,-1.311706029810011387e-03,-3.517597680911421776e-03,-4.300497530493885279e-04,-7.839843747206032276e-04,-2.123340964317321777e-03,-4.280987661331892014e-03,-1.985053764656186104e-03,-5.266196094453334808e-04,-9.626901010051369667e-04,-1.469662413001060486e-03,8.935481309890747070e-04,2.151776570826768875e-03,-8.786661783233284950e-04,3.683969378471374512e-03,-3.500969847664237022e-03,-1.084984163753688335e-03,-2.521146088838577271e-03,-2.921183360740542412e-03,3.019169904291629791e-03,-2.038541948422789574e-03,-3.217387711629271507e-03,-2.125635277479887009e-03,-2.977315569296479225e-03,-1.711813616566359997e-03,-7.338054710999131203e-04,-9.005536558106541634e-04,-1.338138943538069725e-03,-1.201181905344128609e-03,-1.244028680957853794e-03,-1.146553899161517620e-03,-2.289770200150087476e-04,-4.332110402174293995e-04,-1.524166786111891270e-03
